URL,Listing_ID,Type,Subtype,Price,Bedroom,Living_area,Listing_address,Postal_code,Locality,District,Swimming_pool,Garden,Garden_area,Surface_of_land,Terrace,Kitchen,Facade,Open Fire,Furnished,State of the building,Price_per_sqm,province
https://www.immoweb.be/en/classified/villa/for-sale/herzele/9550/10675368,10675368.0,house,villa,339000.0,4.0,230.0,Schipstraat 39,9550,Herzele,Aalst,False,True,800.0,1266.0,True,semi equipped,4.0,False,False,GOOD,1473.91,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/aalst/9320/10675367,10675367.0,house,house,245000.0,3.0,160.0,Maaldreef 82,9320,Aalst,Aalst,False,False,0.0,380.0,True,semi equipped,3.0,False,False,TO_BE_DONE_UP,1531.25,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/10675364,10675364.0,house,house,460000.0,3.0,120.0,Rue de la Faucille 10,1970,Wezembeek-Oppem,Halle-Vilvoorde,False,True,110.0,227.0,True,usa hyper equipped,2.0,False,False,GOOD,3833.33,Flemish_Brabant
https://www.immoweb.be/en/classified/ground-floor/for-sale/evere/1140/10675363,10675363.0,apartment,ground floor,240000.0,1.0,55.0,Rue Edouard Deknoop 33,1140,Evere,Brussels,False,True,75.0,0.0,True,usa hyper equipped,2.0,False,False,JUST_RENOVATED,4363.64,Brussels
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/10675362,10675362.0,house,house,469000.0,4.0,105.0,Rue Wéry 106,1050,Ixelles,Brussels,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,TO_RENOVATE,4466.67,Brussels
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/10675359,10675359.0,house,house,180000.0,4.0,140.0,Boelarestraat 72,9500,Geraardsbergen,Aalst,False,False,0.0,67.0,True,not installed,3.0,False,False,,1285.71,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10675358,10675358.0,apartment,apartment,180000.0,1.0,71.0,Avenue Brigade Piron 88,1080,Molenbeek-Saint-Jean,Brussels,False,False,0.0,0.0,True,installed,2.0,False,False,TO_BE_DONE_UP,2535.21,Brussels
https://www.immoweb.be/en/classified/house/for-sale/boechout/2530/10675355,10675355.0,house,house,679000.0,4.0,395.0,Vosstraat 10,2530,Boechout,Antwerp,False,True,650.0,1002.0,True,installed,4.0,True,False,GOOD,1718.99,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/blegny/4671/10675353,10675353.0,house,house,495000.0,3.0,171.0,Route de Housse 56,4671,Blegny,Liège,False,True,0.0,1852.0,True,installed,4.0,True,False,GOOD,2894.74,Liege
https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/10675352,10675352.0,apartment,apartment,260000.0,2.0,94.0,Grand-Rue 49,6700,Arlon,Arlon,False,False,0.0,0.0,True,installed,2.0,True,False,JUST_RENOVATED,2765.96,Luxemburg
https://www.immoweb.be/en/classified/house/for-sale/halle/1500/10675351,10675351.0,house,house,359000.0,3.0,146.0,Hendrik Consciencestraat 83,1500,Halle,Halle-Vilvoorde,False,True,0.0,250.0,True,semi equipped,3.0,True,False,TO_BE_DONE_UP,2458.9,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/dworp/1653/10352754,10352754.0,house,house,349000.0,3.0,135.0,Kersenstraat 2,1653,Dworp,Halle-Vilvoorde,False,True,0.0,458.0,True,semi equipped,3.0,True,False,TO_BE_DONE_UP,2585.19,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/jette/1090/10675349,10675349.0,house,house,569000.0,4.0,246.0,René Reniersstraat 45,1090,Jette,Brussels,False,True,100.0,0.0,True,usa hyper equipped,2.0,False,False,GOOD,2313.01,Brussels
https://www.immoweb.be/en/classified/house/for-sale/lier%20koningshooikt/2500/10675348,10675348.0,house,house,549000.0,5.0,291.0,Beukheuvel 4A,2500,Lier Koningshooikt,Mechelen,False,False,0.0,480.0,True,usa hyper equipped,2.0,False,False,AS_NEW,1886.6,Antwerp
https://www.immoweb.be/en/classified/duplex/for-sale/wandre/4020/10675343,10675343.0,apartment,duplex,135000.0,2.0,66.0,None None,4020,Wandre,Liège,False,False,0.0,0.0,True,,2.0,False,False,GOOD,2045.45,Liege
https://www.immoweb.be/en/classified/house/for-sale/eben-emael/4690/10675342,10675342.0,house,house,235000.0,2.0,115.0,None None,4690,Eben-Emael,Liège,False,True,340.0,461.0,True,semi equipped,3.0,False,False,GOOD,2043.48,Liege
https://www.immoweb.be/en/classified/house/for-sale/hermalle-sous-argenteau/4681/10675341,10675341.0,house,house,345000.0,4.0,118.0,None None,4681,Hermalle-sous-Argenteau,Liège,False,False,0.0,246.0,True,installed,2.0,False,False,AS_NEW,2923.73,Liege
https://www.immoweb.be/en/classified/town-house/for-sale/oupeye/4680/10605108,10605108.0,house,town house,299000.0,3.0,117.0,None None,4680,Oupeye,Liège,False,True,132.0,182.0,True,installed,2.0,False,False,GOOD,2555.56,Liege
https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10675339,10675339.0,house,villa,715000.0,6.0,200.0,Avenue du Vert Bocage 47,1410,Waterloo,Nivelles,False,False,0.0,900.0,True,,4.0,False,False,,3575.0,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10675332,10675332.0,house,house,369000.0,3.0,98.0,Lambert Queteletstraat 21,9000,Gent,Gent,False,False,0.0,0.0,True,installed,2.0,True,False,GOOD,3765.31,East_Flanders
https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/10675330,10675330.0,apartment,penthouse,700000.0,4.0,236.0,"Rue des Chardons 0,0",1030,Schaerbeek,Brussels,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,GOOD,2966.1,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10675329,10675329.0,apartment,apartment,230000.0,3.0,117.0,Henri Liebrechtlaan 86,1090,Jette,Brussels,False,False,0.0,0.0,True,installed,2.0,False,False,TO_BE_DONE_UP,1965.81,Brussels
https://www.immoweb.be/en/classified/duplex/for-sale/maldegem/9990/10675326,10675326.0,apartment,duplex,381150.0,2.0,104.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,3664.9,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/10675325,10675325.0,apartment,apartment,318563.0,2.0,71.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,4486.8,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/10675324,10675324.0,apartment,apartment,321138.0,2.0,73.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,4399.15,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/10675323,10675323.0,apartment,apartment,323938.0,2.0,71.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,4562.51,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/10675322,10675322.0,apartment,apartment,326513.0,2.0,73.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,4472.78,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/10675321,10675321.0,apartment,apartment,326513.0,2.0,73.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,4472.78,East_Flanders
https://www.immoweb.be/en/classified/duplex/for-sale/maldegem/9990/10675320,10675320.0,apartment,duplex,386525.0,2.0,105.0,Noordstraat 43,9990,Maldegem,Eeklo,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,3681.19,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8310/10675319,10675319.0,apartment,apartment,349000.0,2.0,83.0,"Maaike Kerrebroeckstraat 5,A2",8310,Brugge,Brugge,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,4204.82,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/sprimont/4140/10675317,10675317.0,house,house,349000.0,4.0,175.0,Rue d'Esneux 43,4140,Sprimont,Liège,False,True,120.0,311.0,True,installed,3.0,False,False,TO_BE_DONE_UP,1994.29,Liege
https://www.immoweb.be/en/classified/apartment/for-sale/galmaarden/1570/10675316,10675316.0,apartment,apartment,294984.0,2.0,100.0,Hernestraat 17,1570,Galmaarden,Halle-Vilvoorde,False,False,0.0,0.0,True,hyper equipped,4.0,False,False,,2949.84,Flemish_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/10675315,10675315.0,apartment,apartment,645000.0,3.0,172.0,None None,1170,Watermael-Boitsfort,Brussels,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,3750.0,Brussels
https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10675314,10675314.0,house,house,595000.0,3.0,150.0,Linthoutstraat 166,1040,Etterbeek,Brussels,False,False,0.0,140.0,True,installed,3.0,False,False,TO_RENOVATE,3966.67,Brussels
https://www.immoweb.be/en/classified/duplex/for-sale/stekene/9190/10675313,10675313.0,apartment,duplex,320000.0,2.0,134.0,Kemzekedorp 21,9190,Stekene,Sint-Niklaas,False,False,0.0,0.0,True,installed,2.0,True,False,,2388.06,East_Flanders
https://www.immoweb.be/en/classified/flat-studio/for-sale/auderghem/1160/10675312,10675312.0,apartment,flat studio,255500.0,0.0,46.0,Boulevard du Triomphe 201,1160,Auderghem,Brussels,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,5554.35,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10675311,10675311.0,apartment,apartment,645000.0,3.0,172.0,None None,1000,Bruxelles,Brussels,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,3750.0,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge%20ch%C3%AAn%C3%A9e/4032/10675306,10675306.0,apartment,apartment,195000.0,3.0,110.0,Quai des Ardennes 160,4032,Liège Chênée,Liège,False,False,0.0,0.0,True,installed,2.0,False,False,GOOD,1772.73,Liege
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10675304,10675304.0,apartment,apartment,80000.0,2.0,88.0,None None,4000,Liege,Liège,False,False,0.0,0.0,True,installed,2.0,False,False,GOOD,909.09,Liege
https://www.immoweb.be/en/classified/house/for-sale/lubbeek/3210/10675303,10675303.0,house,house,333000.0,3.0,179.0,Sint-Maartensdal 27,3210,Lubbeek,Leuven,False,False,0.0,234.0,True,,2.0,False,False,GOOD,1860.34,Flemish_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/10675302,10675302.0,apartment,apartment,215000.0,4.0,130.0,Edmond de Grimberghestraat 34,1080,Sint-Jans-Molenbeek,Brussels,False,False,0.0,0.0,True,semi equipped,2.0,False,False,GOOD,1653.85,Brussels
https://www.immoweb.be/en/classified/loft/for-sale/anderlecht/1070/10675297,10675297.0,apartment,loft,550000.0,3.0,313.0,None None,1070,Anderlecht,Brussels,False,False,0.0,0.0,True,not installed,2.0,False,False,GOOD,1757.19,Brussels
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/10675296,10675296.0,house,house,349000.0,3.0,130.0,None None,1070,Anderlecht,Brussels,False,True,19.0,0.0,True,installed,2.0,False,False,TO_BE_DONE_UP,2684.62,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/10675290,10675290.0,apartment,apartment,279000.0,4.0,145.0,Prins Boudewijnlaan 191,2610,Wilrijk,Antwerp,False,False,0.0,0.0,True,semi equipped,3.0,True,False,GOOD,1924.14,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/10675289,10675289.0,apartment,apartment,269000.0,3.0,119.0,Mortselveldenlaan 25,2640,Mortsel,Antwerp,False,False,0.0,0.0,True,not installed,2.0,True,False,TO_RENOVATE,2260.5,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/10675285,10675285.0,house,house,529000.0,3.0,179.0,Weidestraat 190,8310,Assebroek,Brugge,False,False,0.0,340.0,True,,2.0,False,False,,2955.31,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/lissewege/8380/10675283,10675283.0,house,house,215000.0,4.0,142.0,Doornweg 11,8380,Lissewege,Brugge,False,True,35.0,299.0,True,installed,3.0,False,False,GOOD,1514.08,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/10675282,10675282.0,house,house,135000.0,3.0,68.0,Lappersfort 5,9060,Zelzate,Eeklo,False,False,0.0,68.0,True,installed,2.0,False,False,,1985.29,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/waterland-oudeman/9988/10675281,10675281.0,house,house,299000.0,3.0,179.0,Nieuwstraat 24,9988,Waterland-Oudeman,Eeklo,False,False,0.0,1593.0,True,,2.0,False,False,,1670.39,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/waterland-oudeman/9988/10675280,10675280.0,house,house,299000.0,3.0,179.0,Nieuwstraat 24,9988,Waterland-Oudeman,Eeklo,False,False,0.0,1593.0,True,,2.0,False,False,,1670.39,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/ledeberg/9050/10675279,10675279.0,house,house,329000.0,4.0,179.0,Hovenierstraat 91,9050,Ledeberg,Gent,False,False,0.0,0.0,True,installed,2.0,False,False,,1837.99,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/10675278,10675278.0,house,house,299000.0,3.0,179.0,Spoorwegstraat 58,9032,Wondelgem,Gent,False,True,10.0,49.0,True,,2.0,False,False,,1670.39,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/evergem/9940/10675277,10675277.0,house,house,315000.0,2.0,179.0,Kluizendorpstraat 104,9940,Evergem,Gent,False,False,0.0,0.0,True,,2.0,False,False,,1759.78,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10675276,10675276.0,apartment,apartment,325000.0,2.0,93.0,Hubert Frère-Orbanlaan 339,9000,Gent,Gent,False,False,0.0,0.0,True,,2.0,False,False,,3494.62,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10675274,10675274.0,house,house,195000.0,3.0,179.0,Weversstraat 21,9000,Gent,Gent,False,False,0.0,28.0,True,,2.0,False,False,,1089.39,East_Flanders
https://www.immoweb.be/en/classified/villa/for-sale/lokeren/9160/10675273,10675273.0,house,villa,359000.0,3.0,179.0,Nieuwe Dreef 69,9160,Lokeren,Sint-Niklaas,False,True,0.0,933.0,True,,2.0,False,False,,2005.59,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10675272,10675272.0,apartment,apartment,1195000.0,2.0,93.0,Zandberg 11 302,9000,Gent,Gent,False,False,0.0,0.0,True,,2.0,False,False,,12849.46,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/10675266,10675266.0,apartment,apartment,589000.0,2.0,138.0,Koningin Astridlaan 132,2800,Mechelen,Mechelen,False,False,0.0,0.0,True,,2.0,False,False,,4268.12,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/10675265,10675265.0,apartment,apartment,625000.0,2.0,110.0,Koningin Astridlaan 132,2800,Mechelen,Mechelen,False,False,0.0,0.0,True,,2.0,False,False,,5681.82,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/zottegem/9620/10675255,10675255.0,apartment,apartment,220000.0,2.0,85.0,Heilig-Hartplein 32,9620,Zottegem,Aalst,False,False,0.0,0.0,True,,2.0,False,False,AS_NEW,2588.24,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/10675250,10675250.0,apartment,apartment,1350000.0,3.0,125.0,De Wielingen 23,8300,Knokke-Zoute,Brugge,False,False,0.0,0.0,True,,2.0,False,False,TO_BE_DONE_UP,10800.0,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/nevele/9850/10675249,10675249.0,house,house,245000.0,3.0,118.0,De Akker 44,9850,Nevele,Gent,False,True,0.0,378.0,True,,2.0,False,False,TO_RENOVATE,2076.27,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/10675248,10675248.0,apartment,apartment,295000.0,2.0,106.0,Korenbloemenstraat 25,2400,Mol,Turnhout,False,False,0.0,0.0,True,,2.0,False,False,AS_NEW,2783.02,Antwerp
https://www.immoweb.be/en/classified/villa/for-sale/balen/2490/10675247,10675247.0,house,villa,613000.0,5.0,450.0,Heistraat 87,2490,Balen,Turnhout,False,True,0.0,991.0,True,,2.0,False,False,AS_NEW,1362.22,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10675245,10675245.0,apartment,apartment,245000.0,2.0,80.0,"Bullenstraat 4,7",9800,Deinze,Gent,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,,3062.5,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/10675244,10675244.0,house,house,80000.0,2.0,56.0,Rue Inze Pré 22,6940,Durbuy,Marche-en-Famenne,False,False,0.0,334.0,True,installed,2.0,False,True,,1428.57,Luxemburg
https://www.immoweb.be/en/classified/house/for-sale/oudenburg/8460/10675243,10675243.0,house,house,189000.0,2.0,75.0,Sint-Pietersstraat 5,8460,Oudenburg,Oostend,False,True,0.0,56.0,True,installed,2.0,False,False,,2520.0,West_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/10675239,10675239.0,apartment,apartment,282000.0,2.0,95.0,Kapellestraat 23 - 25,8760,Meulebeke,Tielt,False,True,0.0,0.0,True,installed,2.0,False,False,,2968.42,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10675236,10675236.0,house,house,495000.0,4.0,173.0,Baliestraat 7,9000,Gent,Gent,False,True,0.0,43.0,True,,2.0,False,False,AS_NEW,2861.27,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10675234,10675234.0,house,house,425000.0,3.0,166.0,Gentpoortstraat 17,8000,Brugge,Brugge,False,True,0.0,110.0,True,,2.0,False,False,AS_NEW,2560.24,West_Flanders
https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/10675232,10675232.0,apartment,flat studio,245000.0,0.0,48.0,"Monseigneur Van Waeyenberghlaan 8,17",3000,Leuven,Leuven,False,False,0.0,0.0,True,,2.0,False,False,GOOD,5104.17,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/rotselaar/3110/10675231,10675231.0,house,house,419000.0,2.0,175.0,Terheidelaan 3,3110,Rotselaar,Leuven,False,True,350.0,730.0,True,installed,2.0,False,False,,2394.29,Flemish_Brabant
https://www.immoweb.be/en/classified/villa/for-sale/knokke-zoute/8300/10675230,10675230.0,house,villa,4995000.0,5.0,386.0,Hortensialaan 47,8300,Knokke-Zoute,Brugge,False,True,0.0,1801.0,True,hyper equipped,2.0,True,True,,12940.41,West_Flanders
https://www.immoweb.be/en/classified/apartment-block/for-sale/duinbergen/8301/10675229,10675229.0,house,apartment block,3500000.0,6.0,300.0,Bergdreef 11,8301,Duinbergen,Brugge,False,False,0.0,320.0,True,installed,2.0,False,True,,11666.67,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/kortessem/3720/10675228,10675228.0,house,house,299000.0,5.0,179.0,Oorsprongstraat 18,3720,Kortessem,Tongeren,False,True,0.0,907.0,True,,2.0,False,False,,1670.39,Limburgh
https://www.immoweb.be/en/classified/house/for-sale/zuienkerke/8377/10675227,10675227.0,house,house,1350000.0,5.0,320.0,Blankenbergse Steenweg 88,8377,Zuienkerke,Brugge,False,True,0.0,14633.0,True,installed,2.0,False,False,,4218.75,West_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10675225,10675225.0,apartment,apartment,279000.0,2.0,102.0,Fonteinstraat 10,3500,Hasselt,Hasselt,False,True,0.0,0.0,True,installed,2.0,False,False,JUST_RENOVATED,2735.29,Limburgh
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/10675224,10675224.0,apartment,apartment,590000.0,3.0,184.0,"Kapermolenstraat 1,8",3500,Hasselt,Hasselt,False,True,0.0,0.0,True,installed,2.0,False,False,AS_NEW,3206.52,Limburgh
https://www.immoweb.be/en/classified/service-flat/for-sale/sint-niklaas/9100/9180689,9180689.0,apartment,service flat,219000.0,1.0,59.0,Heistraat 154,9100,Sint-Niklaas,Sint-Niklaas,True,False,0.0,0.0,True,,2.0,False,False,AS_NEW,3711.86,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/10616199,10616199.0,house,house,449500.0,3.0,178.0,Nieuwegestraat 22,9620,Zottegem,Aalst,False,False,0.0,455.0,True,installed,2.0,False,False,,2525.28,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/10675221,10675221.0,apartment,apartment,235000.0,2.0,62.0,None None,8620,Nieuwpoort,Veurne,False,False,0.0,0.0,True,,2.0,False,False,AS_NEW,3790.32,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/10675220,10675220.0,house,house,450000.0,6.0,199.0,None None,8620,Nieuwpoort,Veurne,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,,2261.31,West_Flanders
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/appels/9200/10675218,10675218.0,house,mixed use building,1450000.0,0.0,179.0,Hoofdstraat 52-54,9200,Appels,Dendermonde,False,True,100.0,2195.0,True,installed,2.0,False,False,JUST_RENOVATED,8100.56,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/10675217,10675217.0,apartment,apartment,895000.0,3.0,101.0,None None,8620,Nieuwpoort,Veurne,False,False,0.0,0.0,True,installed,2.0,False,False,,8861.39,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10675214,10675214.0,house,house,375000.0,1.0,179.0,Lijndraaiersstraat 52,8400,Oostende,Oostend,False,False,0.0,176.0,True,,2.0,False,False,,2094.97,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/10675212,10675212.0,house,house,295000.0,3.0,171.0,August De Boeckstraat 30,1785,Merchtem,Halle-Vilvoorde,False,True,0.0,214.0,True,,2.0,False,False,AS_NEW,1725.15,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/hombeek/2811/10675211,10675211.0,house,house,325000.0,3.0,150.0,Zemstseweg 20,2811,Hombeek,Mechelen,False,True,60.0,185.0,True,installed,2.0,True,False,TO_BE_DONE_UP,2166.67,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/wondelgem/9032/10675210,10675210.0,apartment,apartment,329000.0,3.0,121.0,Evergemsesteenweg 185,9032,Wondelgem,Gent,False,True,50.0,0.0,True,installed,2.0,False,False,,2719.01,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/berlaar/2590/10675208,10675208.0,house,house,1095000.0,4.0,437.0,Itegembaan 231,2590,Berlaar,Mechelen,False,False,0.0,1814.0,True,hyper equipped,2.0,False,False,,2505.72,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/muizen/2812/10675207,10675207.0,house,house,349000.0,3.0,131.0,Vlamingenstraat 25,2812,Muizen,Mechelen,False,True,0.0,140.0,True,usa installed,2.0,False,False,JUST_RENOVATED,2664.12,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/oudenburg/8460/10675206,10675206.0,house,house,199000.0,4.0,179.0,Bilkstraat 5,8460,Oudenburg,Oostend,False,False,0.0,0.0,True,,2.0,False,False,TO_BE_DONE_UP,1111.73,West_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10675204,10675204.0,apartment,apartment,395000.0,2.0,109.0,Henri Dunantlaan 20,9000,Gent,Gent,False,False,0.0,0.0,True,installed,2.0,False,False,AS_NEW,3623.85,East_Flanders
https://www.immoweb.be/en/classified/country-cottage/for-sale/roesbrugge-haringe/8972/10675203,10675203.0,house,country cottage,820000.0,5.0,310.0,Moenaardestraat 66,8972,Roesbrugge-Haringe,Ieper,False,True,0.0,10030.0,True,installed,4.0,True,False,AS_NEW,2645.16,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/burcht/2070/10675194,10675194.0,house,house,449000.0,3.0,182.0,Boskouter 15,2070,Burcht,Antwerp,False,True,0.0,539.0,True,,2.0,False,False,,2467.03,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/10675187,10675187.0,house,house,356835.0,3.0,187.0,Burgemeester Lanneaustraat 7/lot 9,8530,Harelbeke,Kortrijk,False,False,0.0,328.0,True,,4.0,False,False,AS_NEW,1908.21,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/stabroek/2940/10554413,10554413.0,house,house,260000.0,3.0,115.0,Kerkepad 11,2940,Stabroek,Antwerp,False,True,0.0,130.0,True,,2.0,False,False,AS_NEW,2260.87,Antwerp
https://www.immoweb.be/en/classified/ground-floor/for-sale/wommelgem/2160/10675183,10675183.0,apartment,ground floor,239000.0,2.0,99.0,"Torenstraat 8,GLVL",2160,Wommelgem,Antwerp,False,False,0.0,0.0,True,,2.0,False,False,,2414.14,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/wommelgem/2160/10675182,10675182.0,apartment,apartment,219000.0,3.0,111.0,"Torenstraat 8,V2L",2160,Wommelgem,Antwerp,False,False,0.0,0.0,True,,2.0,False,False,,1972.97,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/wommelgem/2160/10675181,10675181.0,apartment,apartment,209000.0,2.0,87.0,"Torenstraat 8,V2R",2160,Wommelgem,Antwerp,False,False,0.0,0.0,True,,2.0,False,False,,2402.3,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10675180,10675180.0,apartment,apartment,209000.0,2.0,70.0,"Generaal Slingeneyerlaan 2,2",2100,Deurne,Antwerp,False,False,0.0,0.0,True,installed,2.0,False,False,,2985.71,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/schoten/2900/10675179,10675179.0,house,house,249000.0,2.0,106.0,Vordensteinstraat 23,2900,Schoten,Antwerp,False,False,0.0,0.0,True,installed,2.0,False,False,,2349.06,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10675177,10675177.0,apartment,apartment,375000.0,1.0,56.0,"Duinenwaterstraat 3,12",8300,Knokke,Brugge,False,False,0.0,0.0,True,,2.0,False,False,,6696.43,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8210/10601898,10601898.0,house,house,185000.0,3.0,179.0,Tulpenlaan 1,8210,Zedelgem,Brugge,False,False,0.0,216.0,True,,2.0,False,False,TO_RENOVATE,1033.52,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/sint-michiels/8200/10675174,10675174.0,house,house,415000.0,2.0,131.0,Heidelbergstraat 125,8200,Sint-Michiels,Brugge,False,False,0.0,390.0,True,,2.0,False,False,,3167.94,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/adegem/9991/10675171,10675171.0,house,house,369000.0,3.0,185.0,Dokter Herrebautlaan 8,9991,Adegem,Eeklo,False,True,0.0,540.0,True,hyper equipped,2.0,False,False,,1994.59,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/10675167,10675167.0,apartment,apartment,179000.0,1.0,70.0,Smalvoortstraat 47,2300,Turnhout,Turnhout,False,False,0.0,0.0,True,installed,2.0,False,False,GOOD,2557.14,Antwerp
